p-number,location,unit,name,registration_number,unit_2,location_2,parking_number,location_3,floor,rooms_description,levels,shops,flats,offices,age,location_4,municipality_number,building,building_2,building_3
119710,Jabal Ali,1223-0,,AFSDQMOTHA0597,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119711,Jabal Ali,1224-0,,AFSCQMOTHB0346,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119712,Jabal Ali,1225-0,,AFSDQMOTHB0555,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119713,Jabal Ali,1226-0,,AFSBDCLV5B0244,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119714,Jabal Ali,1227-0,,AFSADMOTHA0048,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119715,Jabal Ali,1228-0,,AFSDQMOTHB0668,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119716,Jabal Ali,1229-0,,AFSCQMOTHA0329,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119717,Jabal Ali,1230-0,,AFSDQMOTHA0438,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119718,Jabal Ali,1231-0,,AFEMQMOTHA1829,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119719,Jabal Ali,1232-0,,AFSHDMOTHA1139,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119720,Jabal Ali,1233-0,,AFEKHCOV3B1591,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119721,Jabal Ali,1234-0,,AFEKHMOTHB1449,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119722,Jabal Ali,1235-0,,AFEKHMOTHB1460,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119723,Jabal Ali,1236-0,,AFEKHMOTHB1515,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119724,Jabal Ali,1237-0,,AFSBDCLV3B0240,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119725,Jabal Ali,1238-0,,AFSBDCLV5B0255,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119726,Jabal Ali,1239-0,,AFSDQMOTHA0458,,,,,,,,,,,,224.0,,Al Furjan,AL FURJAN,Commercial
5384458,Jabal Ali,1240-0,AFSCQCOV6M0400,,,,,,2,6 B/R,,,,,,875.0,,Al Furjan,AL FURJAN,Commercial
119727,Jabal Ali,1240-0,,AFSCQCOV6M0400,,,,,,,,,,,,875.0,,Al Furjan,AL FURJAN,Commercial
119728,Jabal Ali,1241-0,,AFSJQMOTHB1378,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119729,Jabal Ali,1242-0,,AFEKHMOTHA1570,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119730,Jabal Ali,1243-0,,AFEKHMOTHB1569,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119731,Jabal Ali,1244-0,,AFSJQMOTHA1412,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119732,Jabal Ali,1245-0,,AFSDQMOTHB0688,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119733,Jabal Ali,1246-0,,AFSADMOTHA0012,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119734,Jabal Ali,1247-0,,AFEMQCOV3A1888,,,,,,,,,,,,637.02,5000001,Al Furjan,,Commercial
119735,Jabal Ali,1248-0,,AFEMQMOTHA1854,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119736,Jabal Ali,1249-0,,AFSDQCOV6M0816,,,,,,,,,,,,875.0,5000001,Al Furjan,AL FURJAN,Commercial
5384632,Jabal Ali,1249-0,AFSDQCOV6M0816,,,,,,2,6 B/R,,,,,,875.0,5000001,Al Furjan,AL FURJAN,Commercial
119737,Jabal Ali,1250-0,,AFSDQCLV3B0786,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119738,Jabal Ali,1251-0,,AFEMQCOV3B1947,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119739,Jabal Ali,1252-0,,AFEMQMOTHA1871,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119740,Jabal Ali,1253-0,,AFSDQMOTHB0546,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119741,Jabal Ali,1254-0,,AFC019,,,,,,,,,,,,3600.01,,Al Furjan,,Commercial
119742,Jabal Ali,1255-0,,AFMU012,,,,,,,,,,,,3468.58,,Al Furjan,,Commercial
119743,Jabal Ali,1256-0,,AFSDQMOTHB0671,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119744,Jabal Ali,1257-0,,AFSFQMOTHB0955,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119745,Jabal Ali,1258-0,,AFSFQMOTHB0978,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119746,Jabal Ali,1259-0,,AFSADCLV5B0123,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119747,Jabal Ali,1260-0,,AFEKHMOTHB1507,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119748,Jabal Ali,1261-0,,AFEKHMOTHA1466,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119749,Jabal Ali,1262-0,,AFEKHMOTHA1480,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119750,Jabal Ali,1263-0,,AFEKHMOTHA1478,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119751,Jabal Ali,1264-0,,AFEKHMOTHB1475,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119752,Jabal Ali,1265-0,,AFEMQMOTHA1873,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119753,Jabal Ali,1266-0,,AFEMQMOTHA1876,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119754,Jabal Ali,1267-0,,AFEMQCOV5B1930,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119755,Jabal Ali,1268-0,,AFEMQCOV5B1890,,,,,,,,,,,,634.59,5000001,Al Furjan,,Commercial
119756,Jabal Ali,1269-0,,AFEMQCOV3B1883,,,,,,,,,,,,647.4,5000001,Al Furjan,,Commercial
119757,Jabal Ali,1270-0,,AFEMQMOTHB1855,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119758,Jabal Ali,1271-0,,AFSHDCOV5B1243,,,,,,,,,,,,647.31,5000001,Al Furjan,,Commercial
119759,Jabal Ali,1272-0,,AFELHMOTHB1682,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119760,Jabal Ali,1273-0,,AFSCQMOTHB0320,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119761,Jabal Ali,1274-0,,AFSADMOTHA0045,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119762,Jabal Ali,1275-0,,AFSDQMOTHA0681,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119763,Jabal Ali,1276-0,,AFSDQCOV5B0833,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119764,Jabal Ali,1277-0,,AFMU030,,,,,,,,,,,,4125.42,,Al Furjan,,Commercial
119765,Jabal Ali,1278-0,,AFSDQMOTHB0653,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119766,Jabal Ali,1279-0,,AFSGDMOTHB1030,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119767,Jabal Ali,1280-0,,AFSJQMOTHA1403,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119768,Jabal Ali,1281-0,,AFSJQMOTHA1361,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119769,Jabal Ali,1282-0,,AFEMQMOTHA1820,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119770,Jabal Ali,1283-0,,AFEMQMOTHB1868,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119771,Jabal Ali,1284-0,,AFEMQMOTHB1819,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119772,Jabal Ali,1285-0,,AFSDQCLV3B0773,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119773,Jabal Ali,1286-0,,AFSCQCOV6M0412,,,,,,,,,,,,875.0,,Al Furjan,,Commercial
119774,Jabal Ali,1287-0,,AFSGDCOV3A1123,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119775,Jabal Ali,1288-0,,AFSGDCOV6M1125,,,,,,,,,,,,875.0,,Al Furjan,,Commercial
119776,Jabal Ali,1289-0,,AFSHDMOTHA1189,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119777,Jabal Ali,1290-0,,AFSHDMOTHA1181,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119778,Jabal Ali,1291-0,,AFSJQMOTHB1389,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119779,Jabal Ali,1292-0,,AFSDQMOTHA0616,,,,,,,,,,,,224.0,,Al Furjan,AL FURJAN,Commercial
119780,Jabal Ali,1293-0,,AFSADCOV5B0153,,,,,,,,,,,,673.14,,Al Furjan,,Commercial
119781,Jabal Ali,1294-0,,AFSADCLV5B0084,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119782,Jabal Ali,1295-0,,AFSCQMOTHA0348,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119783,Jabal Ali,1296-0,,AFSDQMOTHA0615,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119784,Jabal Ali,1297-0,,AFSADCLV6M0087,,,,,,,,,,,,875.0,5000001,Al Furjan,,Commercial
119785,Jabal Ali,1298-0,,AFSJQMOTHB1381,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119786,Jabal Ali,1299-0,,AFEKHMOTHA1544,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119787,Jabal Ali,1300-0,,AFEKHMOTHA1568,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119788,Jabal Ali,1301-0,,AFENDCOV5A2140,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119789,Jabal Ali,1302-0,,AFENDCOV5B2149,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119790,Jabal Ali,1303-0,,AFSFQCLV5A0999,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119791,Jabal Ali,1304-0,,AFSFQCLV6M1013,,,,,,,,,,,,875.0,,Al Furjan,,Commercial
119792,Jabal Ali,1305-0,,AFSGDMOTHA1029,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119793,Jabal Ali,1306-0,,AFSCQCOV5B0397,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119794,Jabal Ali,1307-0,,AFSHDCOV6M1229,,,,,,,,,,,,895.52,5000001,Al Furjan,,Commercial
119795,Jabal Ali,1308-0,,AFSFQMOTHA0961,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119796,Jabal Ali,1309-0,,AFEMQMOTHB1835,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119797,Jabal Ali,1310-0,,AFSHDCOV3B1213,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119798,Jabal Ali,1311-0,,AFSHDCOV5B1238,,,,,,,,,,,,618.46,5000001,Al Furjan,,Commercial
119799,Jabal Ali,1312-0,,AFSHDMOTHB1152,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119800,Jabal Ali,1313-0,,AFELHCOV5B1747,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119801,Jabal Ali,1314-0,,AFELHCOV5B1758,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119802,Jabal Ali,1315-0,,AFELHCOV3B1755,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119803,Jabal Ali,1316-0,,AFSDQMOTHB0523,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119804,Jabal Ali,1317-0,,AFSDQMOTHA0670,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119805,Jabal Ali,1318-0,,AFSBDMOTHB0226,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119806,Jabal Ali,1319-0,,AFSADCOV5A0135,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119807,Jabal Ali,1320-0,,AFENDCOV5A2136,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119808,Jabal Ali,1321-0,,AFENDCOV5B2123,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119809,Jabal Ali,1322-0,,AFMU024,,,,,,,,,,,,3589.67,,Al Furjan,,Commercial
119810,Jabal Ali,1323-0,,AFC013,,,,,,,,,,,,3300.0,,Al Furjan,AMF BUSINESS CENTER,Commercial
119811,Jabal Ali,1324-0,,AFENDMOTHA2102,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119812,Jabal Ali,1325-0,,AFELHMOTHA1690,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119813,Jabal Ali,1326-0,,AFEMQCOV3B1943,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119814,Jabal Ali,1327-0,,AFSADMOTHB0055,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119815,Jabal Ali,1328-0,,AFSDQCOV3B0827,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119816,Jabal Ali,1329-0,,AFEKHCOV5B1672,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119817,Jabal Ali,1330-0,,AFEKHMOTHB1476,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119818,Jabal Ali,1331-0,,AFSJQMOTHB1352,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119819,Jabal Ali,1332-0,,AFENDMOTHA2056,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119820,Jabal Ali,1333-0,,AFSBDCLV5B0239,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119821,Jabal Ali,1334-0,,AFSDQMOTHA0600,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119822,Jabal Ali,1335-0,,AFSHDMOTHB1160,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119823,Jabal Ali,1336-0,,AFSHDMOTHB1138,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119824,Jabal Ali,1337-0,,AFSDQMOTHB0679,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119825,Jabal Ali,1338-0,,AFEMQMOTHB1849,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119826,Jabal Ali,1339-0,,AFSGDMOTHA1050,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119827,Jabal Ali,1340-0,,AFSDQMOTHA0761,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119828,Jabal Ali,1341-0,,AFSADMOTHA0036,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119829,Jabal Ali,1342-0,,AFSHDMOTHB1194,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119830,Jabal Ali,1343-0,,AFSHDMOTHA1184,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119831,Jabal Ali,1344-0,,AFSHDCOV5B1208,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119832,Jabal Ali,1345-0,,AFSHDCOV3B1253,,,,,,,,,,,,628.16,5000001,Al Furjan,,Commercial
119833,Jabal Ali,1346-0,,AFSHDCOV3B1258,,,,,,,,,,,,614.86,5000001,Al Furjan,,Commercial
119834,Jabal Ali,1347-0,,AFEKHCOV5B1599,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119835,Jabal Ali,1348-0,,AFSHDMOTHB1149,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119836,Jabal Ali,1349-0,,AFSHDMOTHB1176,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119837,Jabal Ali,1350-0,,AFSHDCOV5B1263,,,,,,,,,,,,629.62,,Al Furjan,,Commercial
119838,Jabal Ali,1351-0,,AFC006,,,,,,,,,,,,3300.02,,Al Furjan,,Commercial
119839,Jabal Ali,1352-0,,AFSCQCOV3B0392,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119840,Jabal Ali,1353-0,,AFSCQMOTHA0318,,,,,,,,,,,,224.0,,Al Furjan,AL FURJAN,Commercial
119841,Jabal Ali,1354-0,,AFEKHCOV3B1605,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119842,Jabal Ali,1355-0,,AFSCQCOV3B0414,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119843,Jabal Ali,1356-0,,AFSFQMOTHA0928,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119844,Jabal Ali,1357-0,,AFENDCOV3B2129,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119845,Jabal Ali,1358-0,,AFSADMOTHA0015,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119846,Jabal Ali,1359-0,,AFSCQCOV3B0425,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119847,Jabal Ali,1360-0,,AFEKHCOV3B1594,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119848,Jabal Ali,1361-0,,AFEKHMOTHB1495,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119849,Jabal Ali,1362-0,,AFEKHMOTHB1512,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119850,Jabal Ali,1363-0,,AFEKHMOTHB1499,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119851,Jabal Ali,1364-0,,AFSHDCOV3B1211,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119852,Jabal Ali,1365-0,,AFSHDCOV3B1205,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119853,Jabal Ali,1366-0,,AFSHDMOTHA1204,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119854,Jabal Ali,1367-0,,AFSHDCOV3B1262,,,,,,,,,,,,616.45,5000001,Al Furjan,,Commercial
119855,Jabal Ali,1368-0,,AFSBDCLV5B0274,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119856,Jabal Ali,1369-0,,AFSDQMOTHA0682,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119857,Jabal Ali,1370-0,,AFMU008,,,,,,,,,,,,3938.43,,Al Furjan,,Commercial
119858,Jabal Ali,1371-0,,AFSADMOTHB0038,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119859,Jabal Ali,1372-0,,AFC024,,,,,,,,,,,,3300.0,,Al Furjan,,Commercial
119860,Jabal Ali,1373-0,,AFSDQMOTHB0487,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119861,Jabal Ali,1374-0,,AFSJQCLV6M1428,,,,,,,,,,,,875.0,,Al Furjan,,Commercial
119862,Jabal Ali,1375-0,,AFELHCOV5A1739,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119863,Jabal Ali,1376-0,,AFELHMOTHB1704,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119864,Jabal Ali,1377-0,,AFELHMOTHA1723,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
5385767,Jabal Ali,1378-0,AFSBDCLV5B0246,,,,,,2,5 B/R,,,,,,600.0,,Al Furjan,AL FURJAN,Commercial
119865,Jabal Ali,1378-0,,AFSBDCLV5B0246,,,,,,,,,,,,600.0,,Al Furjan,AL FURJAN,Commercial
119866,Jabal Ali,1379-0,,AFSDQMOTHA0541,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119867,Jabal Ali,1380-0,,AFSHDMOTHA1178,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119868,Jabal Ali,1381-0,,AFEKHCOV6M1592,,,,,,,,,,,,875.0,,Al Furjan,,Commercial
119869,Jabal Ali,1382-0,,AFENDCOV3B2118,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119870,Jabal Ali,1383-0,,AFEKHMOTHA1559,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119871,Jabal Ali,1384-0,,AFMUH033,,,,,,,,,,,,3273.61,,Al Furjan,,Commercial
119872,Jabal Ali,1385-0,,AFSBDCLV6M0278,,,,,,,,,,,,875.0,5000001,Al Furjan,AL FURJAN,Commercial
119873,Jabal Ali,1386-0,,AFSJQCLV5A1427,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119874,Jabal Ali,1387-0,,AFEMQMOTHA1818,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119875,Jabal Ali,1388-0,,AFEKHCOV3B1651,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119876,Jabal Ali,1389-0,,AFEKHCOV3B1587,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119877,Jabal Ali,1390-0,,AFEKHCOV3B1654,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119878,Jabal Ali,1391-0,,AFSDQMOTHB0719,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
5384875,Jabal Ali,1392-0,AFSDQMOTHB0633,,,,,,2,3 B/R,,,,,,222.6,,Al Furjan,AL FURJAN,Commercial
119879,Jabal Ali,1392-0,,AFSDQMOTHB0633,,,,,,,,,,,,224.0,,Al Furjan,AL FURJAN,Commercial
119880,Jabal Ali,1393-0,,AFSDQMOTHA0525,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119881,Jabal Ali,1394-0,,AFSDQCLV5B0771,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119882,Jabal Ali,1395-0,,AFENDMOTHA2096,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119883,Jabal Ali,1396-0,,AFENDMOTHA2068,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119884,Jabal Ali,1397-0,,AFSDQCOV3B0831,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119885,Jabal Ali,1398-0,,AFSDQMOTHA0612,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119886,Jabal Ali,1399-0,,AFSBDCLV3B0286,,,,,,,,,,,,749.86,,Al Furjan,,Commercial
119887,Jabal Ali,1400-0,,AFSCQCOV6M0399,,,,,,,,,,,,875.0,,Al Furjan,,Commercial
119888,Jabal Ali,1401-0,,AFEKHCOV3B1647,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119889,Jabal Ali,1402-0,,AFEKHMOTHB1496,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119890,Jabal Ali,1403-0,,AFSBDCLV5B0245,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119891,Jabal Ali,1404-0,,AFEKHMOTHB1553,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119892,Jabal Ali,1405-0,,AFELHCOV5B1748,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119893,Jabal Ali,1406-0,,AFSBDMOTHB0227,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
5385782,Jabal Ali,1407-0,AFSBDMOTHA0191,,,,,,2,3 B/R,,,,,,227.5,5000001,Al Furjan,AL FURJAN,Commercial
119894,Jabal Ali,1407-0,,AFSBDMOTHA0191,,,,,,,,,,,,224.0,5000001,Al Furjan,AL FURJAN,Commercial
119895,Jabal Ali,1408-0,,AFSCQCOV5B0387,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119896,Jabal Ali,1409-0,,AFSCQMOTHB0349,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119897,Jabal Ali,1410-0,,AFSCQMOTHA0319,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119898,Jabal Ali,1411-0,,AFMU020,,,,,,,,,,,,3758.53,,Al Furjan,,Commercial
119899,Jabal Ali,1412-0,,AFELHCOV3B1761,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119900,Jabal Ali,1413-0,,AFSDQMOTHA0552,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119901,Jabal Ali,1414-0,,AFSDQMOTHA0718,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119902,Jabal Ali,1415-0,,AFSDQMOTHB0765,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119903,Jabal Ali,1416-0,,AFSDQMOTHA0651,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119904,Jabal Ali,1417-0,,AFSBDCLV5B0288,,,,,,,,,,,,625.31,5000001,Al Furjan,,Commercial
119905,Jabal Ali,1418-0,,AFSDQMOTHA0660,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119906,Jabal Ali,1419-0,,AFENDMOTHB2097,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
5385788,Jabal Ali,1420-0,AFSBDCLV3B0294,,,,,,2,3 B/R,,,,,,600.0,,Al Furjan,AL FURJAN,Commercial
119907,Jabal Ali,1420-0,,AFSBDCLV3B0294,,,,,,,,,,,,600.0,,Al Furjan,AL FURJAN,Commercial
119908,Jabal Ali,1421-0,,AFSDQCLV5A0785,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119909,Jabal Ali,1422-0,,AFRAR038,,,,,,,,,,,,3390.89,,Al Furjan,,Commercial
119910,Jabal Ali,1423-0,,AFENDMOTHB2062,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119911,Jabal Ali,1424-0,,AFSFQMOTHA0930,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119912,Jabal Ali,1425-0,,AFSFQMOTHA0953,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119913,Jabal Ali,1426-0,,AFSCQCOV6M0411,,,,,,,,,,,,875.0,,Al Furjan,,Commercial
119914,Jabal Ali,1427-0,,AFSADMOTHB0059,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119915,Jabal Ali,1428-0,,AFEKHMOTHB1456,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119916,Jabal Ali,1429-0,,AFEKHMOTHA1529,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119917,Jabal Ali,1430-0,,AFSCQMOTHA0351,,,,,,,,,,,,224.0,5000001,Al Furjan,AL FURJAN,Commercial
119918,Jabal Ali,1431-0,,AFELHCOV3B1753,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119919,Jabal Ali,1432-0,,AFELHCOV3B1798,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119920,Jabal Ali,1433-0,,AFSDQMOTHB0680,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119921,Jabal Ali,1434-0,,AFEKHCOV3B1607,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119922,Jabal Ali,1435-0,,AFELHCOV3A1768,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119923,Jabal Ali,1436-0,,AFEKHMOTHB1534,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119924,Jabal Ali,1437-0,,AFEKHCOV3B1579,,,,,,,,,,,,600.0,5000001,Al Furjan,,Commercial
119925,Jabal Ali,1438-0,,AFSJQMOTHA1376,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119926,Jabal Ali,1439-0,,AFSDQMOTHA0450,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119927,Jabal Ali,1440-0,,AFSCQMOTHA0323,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119928,Jabal Ali,1441-0,,AFSDQMOTHA0667,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119929,Jabal Ali,1442-0,,AFEKHMOTHA1465,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
119930,Jabal Ali,1443-0,,AFENDCOV5A2124,,,,,,,,,,,,600.0,,Al Furjan,,Commercial
119931,Jabal Ali,1444-0,,AFELHMOTHB1718,,,,,,,,,,,,224.0,5000001,Al Furjan,,Commercial
119932,Jabal Ali,1445-0,,AFELHMOTHB1721,,,,,,,,,,,,224.0,,Al Furjan,,Commercial
