p-number,location,unit,name,registration_number,unit_2,location_2,parking_number,location_3,floor,rooms_description,levels,shops,flats,offices,age,location_4,municipality_number,building,building_2,building_3
33409610,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-P05,15.59,1,0.22,P,1 B/R,,,,,,77.57,,,RUKAN,
33409614,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-P06,0.0,1,0.12,P,Studio,,,,,,42.28,,,RUKAN,
33409618,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-P07,15.61,1,0.22,P,1 B/R,,,,,,76.16,,,RUKAN,
33409622,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-P08,14.14,1,0.32,P,2 B/R,,,,,,109.38,,,RUKAN,
33409085,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-P11,15.69,1,0.22,P,1 B/R,,,,,,76.24,,,RUKAN,
33409089,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-P12,7.52,1,0.12,P,Studio,,,,,,42.52,,,RUKAN,
33409093,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-101,13.78,1,0.24,1,1 B/R,,,,,,81.92,,,RUKAN,
33219493,Wadi Al Safa 7,2807-,,Rukan - Phase 4-1,,,,,,,,,,,,32129.07,,,RUKAN,
33409157,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-202,14.38,1,0.32,2,2 B/R,,,,,,109.45,,,RUKAN,
33409161,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-203,0.0,1,0.22,2,1 B/R,,,,,,75.79,,,RUKAN,
33409165,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-204,0.0,1,0.12,2,Studio,,,,,,40.46,,,RUKAN,
33409169,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-205,15.53,1,0.22,2,1 B/R,,,,,,77.59,,,RUKAN,
33409173,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-206,7.43,1,0.12,2,Studio,,,,,,42.43,,,RUKAN,
33409177,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-207,0.0,1,0.21,2,1 B/R,,,,,,72.63,,,RUKAN,
33409181,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-208,15.45,1,0.22,2,1 B/R,,,,,,76.13,,,RUKAN,
33409185,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-209,30.3,1,0.31,2,1 B/R,,,,,,105.47,,,RUKAN,
33409189,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-210,7.82,1,0.2,2,1 B/R,,,,,,68.68,,,RUKAN,
33409193,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-211,0.0,1,0.21,2,1 B/R,,,,,,72.63,,,RUKAN,
33409197,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-212,7.52,1,0.12,2,Studio,,,,,,42.52,,,RUKAN,
33409201,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-213,15.42,1,0.22,2,1 B/R,,,,,,77.56,,,RUKAN,
33409205,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-214,0.0,1,0.12,2,Studio,,,,,,40.44,,,RUKAN,
33409874,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-414,15.45,1,0.21,4,1 B/R,,,,,,73.16,,,RUKAN,
33409878,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-415,0.0,1,0.21,4,1 B/R,,,,,,72.71,,,RUKAN,
33409297,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-407,15.54,1,0.22,4,1 B/R,,,,,,76.75,,,RUKAN,
33409301,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-408,0.0,1,0.22,4,1 B/R,,,,,,75.59,,,RUKAN,
33409305,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-409,14.15,1,0.3,4,1 B/R,,,,,,105.03,,,RUKAN,
33409209,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-215,0.0,1,0.22,2,1 B/R,,,,,,75.79,,,RUKAN,
33409213,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-301,13.8,1,0.24,3,1 B/R,,,,,,81.92,,,RUKAN,
33409217,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-302,14.17,1,0.32,3,2 B/R,,,,,,109.37,,,RUKAN,
33409221,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-303,15.49,1,0.22,3,1 B/R,,,,,,76.14,,,RUKAN,
33409225,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-304,0.0,1,0.12,3,Studio,,,,,,42.14,,,RUKAN,
33409229,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-305,0.0,1,0.22,3,1 B/R,,,,,,77.19,,,RUKAN,
33409233,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-306,7.45,1,0.12,3,Studio,,,,,,42.46,,,RUKAN,
33409369,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-510,7.82,1,0.2,5,1 B/R,,,,,,68.68,,,RUKAN,
33409373,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-511,0.0,1,0.22,5,1 B/R,,,,,,75.93,,,RUKAN,
33409377,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-512,7.52,1,0.12,5,Studio,,,,,,42.52,,,RUKAN,
33409381,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-513,15.42,1,0.22,5,1 B/R,,,,,,77.56,,,RUKAN,
33409385,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-514,0.0,1,0.12,5,Studio,,,,,,40.45,,,RUKAN,
33409389,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-515,0.0,1,0.21,5,1 B/R,,,,,,72.52,,,RUKAN,
33409393,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-601,13.78,1,0.24,6,1 B/R,,,,,,81.92,,,RUKAN,
33409397,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-602,8.3,1,0.31,6,2 B/R,,,,,,106.84,,,RUKAN,
33409401,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-603,0.0,1,0.22,6,1 B/R,,,,,,75.8,,,RUKAN,
33409405,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-604,0.0,1,0.12,6,Studio,,,,,,40.52,,,RUKAN,
33409409,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-605,0.0,1,0.22,6,1 B/R,,,,,,77.22,,,RUKAN,
33409413,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-606,7.45,1,0.12,6,Studio,,,,,,42.45,,,RUKAN,
33410153,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-204,7.61,1,0.12,2,Studio,,,,,,42.64,,,RUKAN,
33410157,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-205,15.42,1,0.22,2,1 B/R,,,,,,77.56,,,RUKAN,
33409626,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-P09,43.39,1,0.32,P,1 B/R,,,,,,111.53,,,RUKAN,
33409041,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,,,,,10,,11.0,,,,,,,,RUKAN,
33409045,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-P01,43.38,1,0.32,P,1 B/R,,,,,,111.52,,,RUKAN,
33409049,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-P02,14.38,1,0.32,P,2 B/R,,,,,,109.45,,,RUKAN,
33409053,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-P03,0.0,1,0.22,P,1 B/R,,,,,,75.8,,,RUKAN,
33409057,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-P04,7.47,1,0.12,P,Studio,,,,,,42.43,,,RUKAN,
33409061,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-P05,15.71,1,0.22,P,1 B/R,,,,,,77.61,,,RUKAN,
33409065,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-P06,0.0,1,0.12,P,Studio,,,,,,42.15,,,RUKAN,
33409069,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-P07,15.45,1,0.22,P,1 B/R,,,,,,76.17,,,RUKAN,
33409073,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-P08,0.0,1,0.22,P,1 B/R,,,,,,75.82,,,RUKAN,
33409077,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-P09,14.15,1,0.3,P,1 B/R,,,,,,105.2,,,RUKAN,
33409081,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-P10,7.77,1,0.2,P,1 B/R,,,,,,68.63,,,RUKAN,
33409690,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-113,0.0,1,0.2,1,1 B/R,,,,,,70.53,,,RUKAN,
33409694,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-114,15.45,1,0.21,1,1 B/R,,,,,,73.28,,,RUKAN,
33409698,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-115,0.0,1,0.21,1,1 B/R,,,,,,72.96,,,RUKAN,
33409097,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-102,8.16,1,0.32,1,2 B/R,,,,,,109.14,,,RUKAN,
33409101,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-103,15.66,1,0.22,1,1 B/R,,,,,,76.18,,,RUKAN,
33409105,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-104,7.56,1,0.12,1,Studio,,,,,,42.54,,,RUKAN,
33409109,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-105,0.0,1,0.22,1,1 B/R,,,,,,77.18,,,RUKAN,
33409113,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-106,7.45,1,0.12,1,Studio,,,,,,42.46,,,RUKAN,
33409117,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-107,0.0,1,0.21,1,1 B/R,,,,,,72.63,,,RUKAN,
33409121,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-108,15.62,1,0.22,1,1 B/R,,,,,,76.14,,,RUKAN,
33409125,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-109,30.33,1,0.31,1,1 B/R,,,,,,105.52,,,RUKAN,
33409129,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-110,0.0,1,0.19,1,1 B/R,,,,,,66.64,,,RUKAN,
33409133,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-111,0.0,1,0.21,1,1 B/R,,,,,,72.63,,,RUKAN,
33409137,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-112,7.45,1,0.12,1,Studio,,,,,,42.45,,,RUKAN,
33409141,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-113,0.0,1,0.22,1,1 B/R,,,,,,77.28,,,RUKAN,
33409145,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-114,7.5,1,0.12,1,Studio,,,,,,42.4,,,RUKAN,
33409149,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-115,15.66,1,0.22,1,1 B/R,,,,,,76.14,,,RUKAN,
33409153,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-201,13.78,1,0.24,2,1 B/R,,,,,,81.92,,,RUKAN,
33409762,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-301,23.21,1,0.26,3,1 B/R,,,,,,90.64,,,RUKAN,
33409766,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-302,8.43,1,0.33,3,2 B/R,,,,,,115.46,,,RUKAN,
33409770,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-303,15.45,1,0.22,3,1 B/R,,,,,,76.17,,,RUKAN,
33409774,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-304,0.0,1,0.12,3,Studio,,,,,,42.28,,,RUKAN,
33409778,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-305,0.0,1,0.21,3,1 B/R,,,,,,73.97,,,RUKAN,
33409782,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-306,7.61,1,0.12,3,Studio,,,,,,42.94,,,RUKAN,
33409786,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-307,0.0,1,0.22,3,1 B/R,,,,,,75.58,,,RUKAN,
33409790,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-308,14.22,1,0.32,3,2 B/R,,,,,,109.46,,,RUKAN,
33409794,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-309,13.8,1,0.24,3,1 B/R,,,,,,81.92,,,RUKAN,
33409798,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-310,15.46,1,0.21,3,1 B/R,,,,,,73.18,,,RUKAN,
33409802,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-311,0.0,1,0.21,3,1 B/R,,,,,,73.28,,,RUKAN,
33409806,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-312,0.0,1,0.19,3,1 B/R,,,,,,67.25,,,RUKAN,
33409810,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-313,15.12,1,0.2,3,1 B/R,,,,,,70.63,,,RUKAN,
33409814,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-314,15.49,1,0.21,3,1 B/R,,,,,,73.45,,,RUKAN,
33409818,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-315,15.66,1,0.21,3,1 B/R,,,,,,73.22,,,RUKAN,
33409822,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-401,23.64,1,0.26,4,1 B/R,,,,,,91.08,,,RUKAN,
33409826,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-402,21.11,1,0.34,4,2 B/R,,,,,,115.81,,,RUKAN,
33409830,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-403,15.61,1,0.22,4,1 B/R,,,,,,76.16,,,RUKAN,
33409834,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-404,7.61,1,0.12,4,Studio,,,,,,42.64,,,RUKAN,
33409838,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-405,15.59,1,0.22,4,1 B/R,,,,,,77.55,,,RUKAN,
33409842,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-406,0.0,1,0.12,4,Studio,,,,,,40.66,,,RUKAN,
33409846,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-407,15.61,1,0.22,4,1 B/R,,,,,,76.16,,,RUKAN,
33409850,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-408,8.16,1,0.31,4,2 B/R,,,,,,107.46,,,RUKAN,
33409854,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-409,13.8,1,0.24,4,1 B/R,,,,,,81.94,,,RUKAN,
33409858,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-410,15.54,1,0.21,4,1 B/R,,,,,,73.25,,,RUKAN,
33409862,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-411,15.4,1,0.21,4,1 B/R,,,,,,73.33,,,RUKAN,
33409866,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-412,0.0,1,0.2,4,1 B/R,,,,,,70.73,,,RUKAN,
33409870,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-413,14.95,1,0.2,4,1 B/R,,,,,,70.63,,,RUKAN,
33410409,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-608,20.94,1,0.34,6,2 B/R,,,,,,115.81,,,RUKAN,
33410413,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-609,23.83,1,0.26,6,1 B/R,,,,,,91.08,,,RUKAN,
33409882,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-501,13.61,1,0.26,5,1 B/R,,,,,,90.8,,,RUKAN,
33409237,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-307,15.66,1,0.22,3,1 B/R,,,,,,76.45,,,RUKAN,
33409241,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-308,0.0,1,0.21,3,1 B/R,,,,,,72.27,,,RUKAN,
33409245,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-309,30.28,1,0.31,3,1 B/R,,,,,,105.47,,,RUKAN,
33409249,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-310,0.0,1,0.2,3,1 B/R,,,,,,68.32,,,RUKAN,
33409253,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-311,0.0,1,0.22,3,1 B/R,,,,,,75.93,,,RUKAN,
33409257,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-312,7.52,1,0.12,3,Studio,,,,,,42.52,,,RUKAN,
33409261,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-313,0.0,1,0.22,3,1 B/R,,,,,,77.28,,,RUKAN,
33409265,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-314,0.0,1,0.12,3,Studio,,,,,,42.08,,,RUKAN,
33409269,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-315,15.49,1,0.22,3,1 B/R,,,,,,76.14,,,RUKAN,
33409273,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-401,13.8,1,0.24,4,1 B/R,,,,,,81.92,,,RUKAN,
33409277,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-402,8.3,1,0.32,4,2 B/R,,,,,,109.11,,,RUKAN,
33409281,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-403,15.61,1,0.22,4,1 B/R,,,,,,76.1,,,RUKAN,
33409285,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-404,7.44,1,0.12,4,Studio,,,,,,42.4,,,RUKAN,
33409289,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-405,15.69,1,0.22,4,1 B/R,,,,,,77.6,,,RUKAN,
33409293,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-406,0.0,1,0.12,4,Studio,,,,,,40.21,,,RUKAN,
33409946,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-602,20.94,1,0.34,6,2 B/R,,,,,,115.81,,,RUKAN,
33409950,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-603,0.0,1,0.22,6,1 B/R,,,,,,75.91,,,RUKAN,
33409954,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-604,0.0,1,0.12,6,Studio,,,,,,40.59,,,RUKAN,
33409309,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-410,7.82,1,0.2,4,1 B/R,,,,,,68.81,,,RUKAN,
33409313,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-411,15.54,1,0.22,4,1 B/R,,,,,,76.51,,,RUKAN,
33409317,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-412,0.0,1,0.12,4,Studio,,,,,,40.22,,,RUKAN,
33409321,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-413,15.71,1,0.22,4,1 B/R,,,,,,77.68,,,RUKAN,
33409325,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-414,7.43,1,0.12,4,Studio,,,,,,42.31,,,RUKAN,
33409329,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-415,15.61,1,0.22,4,1 B/R,,,,,,76.1,,,RUKAN,
33409333,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-501,13.8,1,0.24,5,1 B/R,,,,,,81.92,,,RUKAN,
33409337,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-502,16.03,1,0.32,5,2 B/R,,,,,,109.46,,,RUKAN,
33409341,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-503,0.0,1,0.21,5,1 B/R,,,,,,72.53,,,RUKAN,
33409345,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-504,0.0,1,0.12,5,Studio,,,,,,40.47,,,RUKAN,
33409349,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-505,15.54,1,0.22,5,1 B/R,,,,,,77.6,,,RUKAN,
33409353,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-506,7.43,1,0.12,5,Studio,,,,,,42.41,,,RUKAN,
33409357,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-507,0.0,1,0.22,5,1 B/R,,,,,,75.6,,,RUKAN,
33409361,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-508,15.54,1,0.22,5,1 B/R,,,,,,76.46,,,RUKAN,
33409365,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-509,30.25,1,0.31,5,1 B/R,,,,,,105.47,,,RUKAN,
33410041,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-P03,15.61,1,0.22,P,1 B/R,,,,,,76.03,,,RUKAN,
33410045,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-P04,0.0,1,0.12,P,Studio,,,,,,42.41,,,RUKAN,
33410049,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-P05,15.59,1,0.22,P,1 B/R,,,,,,77.57,,,RUKAN,
33410053,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-P06,7.61,1,0.12,P,Studio,,,,,,42.77,,,RUKAN,
33410057,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-P07,0.0,1,0.22,P,1 B/R,,,,,,75.73,,,RUKAN,
33410061,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-P08,21.11,1,0.34,P,2 B/R,,,,,,115.81,,,RUKAN,
33410065,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-P09,13.61,1,0.23,P,1 B/R,,,,,,80.86,,,RUKAN,
33410069,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-P10,15.71,1,0.21,P,1 B/R,,,,,,73.27,,,RUKAN,
33410073,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-P11,26.49,1,0.24,P,1 B/R,,,,,,84.14,,,RUKAN,
33410077,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-P12,25.73,1,0.24,P,1 B/R,,,,,,81.36,,,RUKAN,
33410081,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-101,13.78,1,0.24,1,1 B/R,,,,,,81.92,,,RUKAN,
33410085,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-102,14.17,1,0.32,1,2 B/R,,,,,,109.37,,,RUKAN,
33410089,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-103,15.45,1,0.22,1,1 B/R,,,,,,76.17,,,RUKAN,
33410093,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-104,7.61,1,0.12,1,Studio,,,,,,42.64,,,RUKAN,
33410097,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-105,0.0,1,0.22,1,1 B/R,,,,,,77.24,,,RUKAN,
33410101,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-106,7.61,1,0.12,1,Studio,,,,,,42.64,,,RUKAN,
33410105,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-107,15.61,1,0.22,1,1 B/R,,,,,,76.16,,,RUKAN,
33410109,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-108,20.98,1,0.34,1,2 B/R,,,,,,115.81,,,RUKAN,
33410113,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-109,23.64,1,0.26,1,1 B/R,,,,,,91.08,,,RUKAN,
33410117,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-110,0.0,1,0.21,1,1 B/R,,,,,,72.96,,,RUKAN,
33410121,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-111,15.45,1,0.21,1,1 B/R,,,,,,73.41,,,RUKAN,
33410125,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-112,0.0,1,0.2,1,1 B/R,,,,,,70.41,,,RUKAN,
33410129,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-113,15.11,1,0.2,1,1 B/R,,,,,,70.74,,,RUKAN,
33410133,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-114,15.46,1,0.21,1,1 B/R,,,,,,73.53,,,RUKAN,
33410137,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-115,0.0,1,0.21,1,1 B/R,,,,,,72.96,,,RUKAN,
33410141,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-201,13.78,1,0.24,2,1 B/R,,,,,,81.92,,,RUKAN,
33410145,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-202,14.01,1,0.32,2,2 B/R,,,,,,109.38,,,RUKAN,
33410149,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-203,15.61,1,0.22,2,1 B/R,,,,,,76.16,,,RUKAN,
33410706,Wadi Al Safa 7,2807-,RUKAN BUILDING 4,,315,9.56,1,0.19,3,1 B/R,,,,,,69.7,,,RUKAN,
33410710,Wadi Al Safa 7,2807-,RUKAN BUILDING 4,,401,2.74,1,0.2,4,1 B/R,,,,,,73.98,,,RUKAN,
33410161,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-206,0.0,1,0.12,2,Studio,,,,,,40.59,,,RUKAN,
33409630,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-P10,48.89,1,0.35,P,2 B/R,,,,,,122.66,,,RUKAN,
33409634,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-P11,18.85,1,0.14,P,Studio,,,,,,50.02,,,RUKAN,
33409638,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-P12,25.6,1,0.24,P,1 B/R,,,,,,81.38,,,RUKAN,
33409642,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-101,23.65,1,0.26,1,1 B/R,,,,,,91.08,,,RUKAN,
33409646,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-102,20.98,1,0.34,1,2 B/R,,,,,,115.81,,,RUKAN,
33409650,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-103,15.49,1,0.22,1,1 B/R,,,,,,76.21,,,RUKAN,
33409654,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-104,7.59,1,0.12,1,Studio,,,,,,42.6,,,RUKAN,
33409658,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-105,0.0,1,0.22,1,1 B/R,,,,,,77.26,,,RUKAN,
33409662,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-106,7.59,1,0.12,1,Studio,,,,,,42.62,,,RUKAN,
33409666,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-107,15.45,1,0.22,1,1 B/R,,,,,,76.17,,,RUKAN,
33409670,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-108,14.17,1,0.32,1,2 B/R,,,,,,109.37,,,RUKAN,
33409674,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-109,13.78,1,0.24,1,1 B/R,,,,,,81.92,,,RUKAN,
33409678,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-110,0.0,1,0.21,1,1 B/R,,,,,,72.91,,,RUKAN,
33409682,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-111,15.51,1,0.21,1,1 B/R,,,,,,73.54,,,RUKAN,
33409686,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-112,15.11,1,0.2,1,1 B/R,,,,,,70.74,,,RUKAN,
33410225,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-307,15.45,1,0.22,3,1 B/R,,,,,,76.17,,,RUKAN,
33410229,Wadi Al Safa 7,2807-,RUKAN BUILDING 1,,A-308,14.48,1,0.34,3,2 B/R,,,,,,115.81,,,RUKAN,
